Country;Year;Daily cigarettes;Smokers.Total;Smokers.Female;Smokers.Male
Guinea-Bissau;2008;6.9000001;57363;7140;50223
Guinea-Bissau;2009;7.3000002;58869;7262;51607
Guinea-Bissau;2010;7.5999999;60482;7406;53076
Guinea-Bissau;2011;7.9000001;62197;7563;54633
Guinea-Bissau;2012;8.1999998;64048;7735;56313
Guyana;1980;45468,00;51802;6206;45596
Guyana;1981;45560,00;52757;6297;46459
Guyana;1982;45468,00;53302;6350;46952
Guyana;1983;45316,00;53633;6378;47255
Guyana;1984;45436,00;53867;6405;47462
Guyana;1985;24.0;54188;6441;47748
Guyana;1986;45466,00;54546;6481;48065
Guyana;1987;23.299999;55021;6535;48486
Guyana;1988;45557,00;55415;6579;48836
Guyana;1989;45404,00;55613;6592;49021
Guyana;1990;21.799999;55732;6576;49156
Guyana;1991;45433,00;56009;6551;49457
Guyana;1992;45464,00;56641;6559;50082
Guyana;1993;45556,00;57497;6580;50917
Guyana;1994;45434,00;58689;6652;52037
Guyana;1995;45314,00;60130;6779;53351
Guyana;1996;23.799999;62019;6985;55034
Guyana;1997;45467,00;64082;7212;56870
Guyana;1998;25.200001;66046;7449;58597
Guyana;1999;45468,00;67810;7669;60140
Guyana;2000;45317,00;69188;7838;61350
Guyana;2001;26.700001;70123;7954;62168
Guyana;2002;27.200001;70592;8016;62576
Guyana;2003;45470,00;70678;8035;62643
Guyana;2004;45562,00;70655;8042;62613
Guyana;2005;28.200001;70642;8043;62599
Guyana;2006;45410,00;70764;8056;62708
Guyana;2007;45563,00;71253;8095;63157
Guyana;2008;29.200001;71917;8152;63765
Guyana;2009;29.700001;72800;8242;64558
Guyana;2010;45412,00;73851;8366;65485
Guyana;2011;45322,00;75376;8547;66829
Guyana;2012;31.799999;77164;8779;68385
Haiti;1980;11.0;335472;84518;250953
Haiti;1981;45362,00;342345;86261;256084
Haiti;1982;45302,00;348350;87768;260582
Haiti;1983;45514,00;354117;89171;264946
Haiti;1984;45392,00;359942;90577;269365
Haiti;1985;9.8999996;365827;91998;273829
Haiti;1986;45421,00;371723;93381;278342
Haiti;1987;8.8999996;377520;94708;282813
Haiti;1988;45420,00;383610;96010;287599
Haiti;1989;8.0;389424;97269;292156
Haiti;1990;45419,00;395369;98616;296752
Haiti;1991;7.0999999;401613;100046;301566
Haiti;1992;6.6999998;408623;102060;306563
Haiti;1993;6.3000002;415914;104218;311696
Haiti;1994;5.6999998;422928;106379;316549
Haiti;1995;5.3000002;431049;108665;322384
Haiti;1996;5.0999999;439627;110978;328650
Haiti;1997;4.9000001;446498;112082;334416
Haiti;1998;4.8000002;452984;113067;339917
Haiti;1999;4.8000002;459351;114195;345156
Haiti;2000;4.8000002;466078;115591;350487
Haiti;2001;4.9000001;470558;116356;354202
Haiti;2002;4.9000001;473295;116689;356606
Haiti;2003;5.0;474596;116684;357912
Haiti;2004;5.0;474540;116301;358239
Haiti;2005;5.0999999;473816;115586;358230
Haiti;2006;5.0999999;472628;114766;357862
Haiti;2007;5.1999998;469608;112162;357446
Haiti;2008;5.3000002;466866;109140;357726
Haiti;2009;45417,00;464671;105996;358675
Haiti;2010;5.6999998;463278;103029;360249
Haiti;2011;5.9000001;464191;100715;363476
Haiti;2012;6.1999998;467615;99266;368348
Honduras;1980;45313,00;307875;52459;255416
Honduras;1981;21.200001;313825;53627;260199
Honduras;1982;45463,00;321380;54939;266442
Honduras;1983;20.299999;330602;56430;274173
Honduras;1984;45311,00;340651;57971;282679
Honduras;1985;45554,00;350995;59529;291466
Honduras;1986;19.799999;362871;61302;301569
Honduras;1987;45431,00;374317;63174;311143
Honduras;1988;19.299999;384773;64023;320750
Honduras;1989;19.0;393982;64425;329558
Honduras;1990;18.799999;403617;64469;339148
Honduras;1991;18.700001;412474;63842;348632
Honduras;1992;45400,00;419441;62281;357159
Honduras;1993;18.0;425050;59878;365172
Honduras;1994;45552,00;431258;56918;374340
Honduras;1995;17.799999;436621;53648;382973
Honduras;1996;45460,00;442529;50792;391737
Honduras;1997;17.299999;447250;49140;398110
Honduras;1998;17.0;453027;48227;404801
Honduras;1999;17.0;460483;47848;412635
Honduras;2000;45551,00;466577;47628;418949
Honduras;2001;16.799999;472673;47722;424951
Honduras;2002;45551,00;473942;47472;426470
Honduras;2003;45551,00;476364;47342;429022
Honduras;2004;45428,00;483309;47213;436095
Honduras;2005;45550,00;490873;47065;443808
Honduras;2006;45337,00;498975;46895;452079
Honduras;2007;45365,00;507876;46653;461223
Honduras;2008;45425,00;518247;46384;471864
Honduras;2009;13.0;531434;46261;485174
Honduras;2010;45455,00;545677;46219;499458
Honduras;2011;45334,00;560704;46308;514397
Honduras;2012;45546,00;576585;46635;529949
Hungary;1980;45317,00;2796154;1118198;1677955
Hungary;1981;45560,00;2737314;1097973;1639341
Hungary;1982;25.700001;2683366;1079014;1604352
Hungary;1983;45437,00;2639036;1063048;1575988
Hungary;1984;45407,00;2593847;1046830;1547017
Hungary;1985;45407,00;2555282;1032563;1522719
Hungary;1986;45407,00;2516524;1017932;1498592
Hungary;1987;25.299999;2471565;1001359;1470206
Hungary;1988;25.200001;2434159;987148;1447011
Hungary;1989;45316,00;2398280;973751;1424528
Hungary;1990;25.0;2383249;967601;1415648
Hungary;1991;45407,00;2408814;974838;1433976
Hungary;1992;45560,00;2437951;982890;1455061
Hungary;1993;26.299999;2460857;988960;1471897
Hungary;1994;26.700001;2471245;990133;1481111
Hungary;1995;27.0;2476377;988447;1487930
Hungary;1996;27.299999;2473331;983269;1490063
Hungary;1997;45469,00;2534605;1017505;1517100
Hungary;1998;25.799999;2575397;1047690;1527706
Hungary;1999;45559,00;2597224;1071260;1525964
Hungary;2000;45558,00;2603128;1089101;1514026
Hungary;2001;45465,00;2627021;1116129;1510891
Hungary;2002;21.299999;2641097;1139524;1501572
Hungary;2003;20.0;2647778;1158825;1488952
Hungary;2004;18.700001;2663229;1176333;1486895
Hungary;2005;45399,00;2673565;1190052;1483512
Hungary;2006;45428,00;2641879;1184934;1456945
Hungary;2007;45519,00;2602782;1173563;1429219
Hungary;2008;45397,00;2551391;1153618;1397773
Hungary;2009;45366,00;2507239;1132566;1374673
Hungary;2010;45427,00;2426565;1096946;1329619
Hungary;2011;45519,00;2343867;1060002;1283865
Hungary;2012;16.0;2275537;1028799;1246738
Iceland;1980;45438,00;61226;28234;32992
Iceland;1981;25.700001;60991;28325;32666
Iceland;1982;25.0;61082;28563;32519
Iceland;1983;24.700001;62047;29095;32952
Iceland;1984;24.200001;62595;29491;33104
Iceland;1985;45558,00;62958;29813;33145
Iceland;1986;45405,00;62966;30013;32952
Iceland;1987;22.799999;62561;30153;32408
Iceland;1988;45404,00;62541;30477;32064
Iceland;1989;22.299999;62157;30519;31638
Iceland;1990;45434,00;61108;30126;30982
Iceland;1991;22.700001;60233;29765;30468
Iceland;1992;45314,00;59576;29430;30146
Iceland;1993;45435,00;58657;28957;29699
Iceland;1994;23.700001;58033;28643;29390
Iceland;1995;23.799999;57663;28496;29167
Iceland;1996;23.700001;57313;28363;28950
Iceland;1997;23.700001;56444;27892;28551
Iceland;1998;23.700001;55214;27271;27943
Iceland;1999;23.700001;54028;26537;27491
Iceland;2000;45466,00;52844;25696;27147
Iceland;2001;45405,00;51860;24902;26958
Iceland;2002;23.200001;50847;24110;26737
Iceland;2003;45314,00;49845;23376;26469
Iceland;2004;45557,00;48804;22754;26051
Iceland;2005;45434,00;47987;22209;25778
Iceland;2006;45313,00;47436;21591;25845
Iceland;2007;22.0;46406;20836;25570
Iceland;2008;45404,00;44348;19888;24460
Iceland;2009;23.700001;41448;18726;22722
Iceland;2010;25.299999;38786;17533;21253
Iceland;2011;45438,00;37150;16680;20470
Iceland;2012;27.0;36513;16381;20132
India;1980;45454,00;74536824;5338201;69198624
India;1981;45515,00;76586322;5487542;71098773
India;1982;12.0;78646105;5630650;73015447
India;1983;45303,00;80717558;5765193;74952364
India;1984;45334,00;82795687;5886574;76909110
India;1985;45334,00;84846006;5996408;78849602
India;1986;45363,00;86886588;6096772;80789813
India;1987;45363,00;88876631;6189281;82687354
India;1988;45363,00;90788016;6274322;84513695
India;1989;45363,00;92644635;6350949;86293688
India;1990;45334,00;94432593;6419534;88013060
India;1991;45303,00;96179348;6491268;89688084
India;1992;12.0;97910833;6568851;91341988
India;1993;45546,00;99639320;6666424;92972896
India;1994;45484,00;101118156;6791780;94326371
India;1995;45454,00;102594850;6946477;95648373
India;1996;45393,00;104168720;7136530;97032191
India;1997;45333,00;105391127;7357276;98033848
India;1998;45545,00;106896776;7627926;99268850
India;1999;45483,00;108494202;7904577;100589626
India;2000;45392,00;110164421;8251583;101912836
India;2001;45301,00;111820102;8659711;103160392
India;2002;9.8000002;113285889;9095858;104190037
India;2003;45421,00;114451092;9572032;104879052
India;2004;9.3000002;115012540;10002260;105010275
India;2005;9.1999998;114865503;10397877;104467627
India;2006;9.0;113829672;10730643;103099036
India;2007;9.1000004;110917232;10926630;99990597
India;2008;9.1000004;107891122;11093293;96797834
India;2009;9.1000004;105587572;11290206;94297368
India;2010;8.8999996;106101619;11520662;94580960
India;2011;8.6000004;107702210;11823775;95878431
India;2012;8.1999998;110190326;12168756;98021571
Indonesia;1980;8.8999996;23578866;1308195;22270669
Indonesia;1981;9.0;24387207;1374567;23012642
Indonesia;1982;9.1000004;25223551;1446914;23776635
Indonesia;1983;9.1999998;26098739;1527922;24570815
Indonesia;1984;9.3000002;27013293;1617083;25396209
Indonesia;1985;9.3000002;27962315;1713525;26248787
Indonesia;1986;9.3999996;28941398;1817140;27124259
Indonesia;1987;9.3999996;29937326;1923421;28013907
Indonesia;1988;9.3999996;30938905;2026631;28912274
Indonesia;1989;45421,00;31939855;2117546;29822307
Indonesia;1990;9.6000004;32913046;2183936;30729113
Indonesia;1991;9.8000002;33818669;2208088;31610580
Indonesia;1992;9.8999996;34631198;2172790;32458408
Indonesia;1993;45301,00;35354728;2068170;33286557
Indonesia;1994;45453,00;35351136;1756690;33594449
Indonesia;1995;11.0;35483642;1492890;33990753
Indonesia;1996;45333,00;36287703;1366991;34920712
Indonesia;1997;45362,00;37255375;1314884;35940489
Indonesia;1998;45333,00;38283752;1306972;36976780
Indonesia;1999;45302,00;39357906;1337597;38020313
Indonesia;2000;11.0;40437450;1408236;39029212
Indonesia;2001;45545,00;41465286;1528577;39936710
Indonesia;2002;45514,00;42422017;1771191;40650826
Indonesia;2003;45514,00;43310582;2069775;41240802
Indonesia;2004;45514,00;44133173;2391781;41741390
Indonesia;2005;45514,00;44830844;2649272;42181570
Indonesia;2006;45514,00;45525517;2845032;42680483
Indonesia;2007;45545,00;46344889;2967690;43377202
Indonesia;2008;45545,00;47372684;2981524;44391159
Indonesia;2009;45545,00;48552921;2953298;45599622
Indonesia;2010;45545,00;49908122;2909001;46999123
Indonesia;2011;45545,00;51336886;2865893;48470994
Indonesia;2012;11.0;52712875;2875037;49837836
Iran;1980;25.700001;2749158;287061;2462097
Iran;1981;45437,00;2829864;295899;2533965
Iran;1982;45407,00;2908128;304416;2603712
Iran;1983;25.200001;2988414;313610;2674803
Iran;1984;25.0;3074400;323551;2750848
Iran;1985;24.799999;3167968;334020;2833949
Iran;1986;24.700001;3273498;345463;2928035
Iran;1987;45467,00;3387179;357849;3029330
Iran;1988;45436,00;3508636;371933;3136704
Iran;1989;45436,00;3624193;386059;3238135
Iran;1990;45406,00;3727357;400017;3327339
Iran;1991;24.200001;3819144;414412;3404732
Iran;1992;45315,00;3903729;428725;3475004
Iran;1993;45315,00;3987070;443722;3543348
Iran;1994;24.0;4080164;460071;3620093
Iran;1995;24.0;4193655;479972;3713682
Iran;1996;45558,00;4328170;504718;3823453
Iran;1997;24.0;4447984;504477;3943507
Iran;1998;24.0;4591270;510865;4080405
Iran;1999;24.0;4761409;521373;4240036
Iran;2000;45558,00;4952317;533607;4418710
Iran;2001;45466,00;5165893;545890;4620003
Iran;2002;23.299999;5392688;553472;4839216
Iran;2003;23.0;5620175;554298;5065877
Iran;2004;22.700001;5833190;545849;5287341
Iran;2005;45434,00;6021550;528147;5493403
Iran;2006;45404,00;6156916;475590;5681325
Iran;2007;22.200001;6281544;429740;5851803
Iran;2008;22.0;6405391;409019;5996372
Iran;2009;21.799999;6535318;396925;6138393
Iran;2010;45433,00;6700447;402942;6297506
Iran;2011;21.200001;6885356;416424;6468932
Iran;2012;45555,00;7083248;436104;6647144
Iraq;1980;45312,00;1295012;74983;1220029
Iraq;1981;45403,00;1328329;77238;1251091
Iraq;1982;21.700001;1359684;79490;1280194
Iraq;1983;22.0;1389441;81767;1307674
Iraq;1984;22.299999;1417838;83995;1333843
Iraq;1985;45465,00;1444950;86072;1358878
Iraq;1986;22.799999;1471237;87952;1383285
Iraq;1987;45314,00;1498230;89733;1408497
Iraq;1988;23.299999;1529116;91643;1437473
Iraq;1989;45405,00;1565433;93565;1471868
Iraq;1990;45405,00;1610652;95715;1514937
Iraq;1991;23.200001;1661960;98071;1563889
Iraq;1992;23.0;1722332;100709;1621623
Iraq;1993;22.700001;1791000;103849;1687151
Iraq;1994;45404,00;1865073;107014;1758059
Iraq;1995;45313,00;1942833;110362;1832471
Iraq;1996;21.799999;2026502;114157;1912345
Iraq;1997;21.700001;2098730;118469;1980261
Iraq;1998;21.700001;2176590;122494;2054097
Iraq;1999;21.700001;2256602;126517;2130084
Iraq;2000;21.700001;2334450;130614;2203837
Iraq;2001;21.700001;2411113;135143;2275970
Iraq;2002;21.700001;2482521;140092;2342429
Iraq;2003;45464,00;2542699;145774;2396925
Iraq;2004;21.799999;2574838;154573;2420265
Iraq;2005;22.0;2605820;165197;2440623
Iraq;2006;22.200001;2640375;176906;2463469
Iraq;2007;22.200001;2704780;185727;2519054
Iraq;2008;45313,00;2779267;194082;2585185
Iraq;2009;45556,00;2866243;201869;2664374
Iraq;2010;21.799999;2967864;209292;2758571
Iraq;2011;21.700001;3085341;216618;2868723
Iraq;2012;45464,00;3216218;223807;2992412
Ireland;1980;45430,00;808287;365523;442764
Ireland;1981;45400,00;823828;375803;448026
Ireland;1982;18.299999;836863;385750;451112
Ireland;1983;18.200001;847825;394802;453023
Ireland;1984;18.299999;855070;401808;453262
Ireland;1985;45430,00;856344;405575;450770
Ireland;1986;18.799999;851334;405890;445444
Ireland;1987;45310,00;841643;403179;438464
Ireland;1988;45431,00;832733;400582;432150
Ireland;1989;45554,00;825052;398929;426122
Ireland;1990;20.200001;817899;397130;420770
Ireland;1991;45402,00;817599;398042;419557
Ireland;1992;45463,00;822541;400093;422448
Ireland;1993;20.799999;828488;402821;425667
Ireland;1994;45555,00;833873;404368;429506
Ireland;1995;45312,00;837045;404048;432997
Ireland;1996;45403,00;835822;400396;435427
Ireland;1997;21.799999;830063;394591;435471
Ireland;1998;22.299999;821895;388674;433221
Ireland;1999;22.700001;811688;383102;428586
Ireland;2000;23.299999;797618;379270;418348
Ireland;2001;24.0;785156;376714;408442
Ireland;2002;45467,00;774275;375072;399204
Ireland;2003;25.200001;764167;373244;390922
Ireland;2004;45468,00;760320;373170;387150
Ireland;2005;25.700001;767091;376813;390278
Ireland;2006;45407,00;790316;387375;402941
Ireland;2007;24.799999;817333;400487;416846
Ireland;2008;45406,00;832745;410093;422652
Ireland;2009;24.200001;838266;415398;422868
Ireland;2010;45558,00;849563;421769;427794
Ireland;2011;45435,00;859813;427871;431942
Ireland;2012;23.200001;868872;433431;435441
Israel;1980;21.200001;824357;344432;479924
Israel;1981;21.200001;835598;349165;486432
Israel;1982;21.200001;847276;353539;493738
Israel;1983;21.299999;857243;357141;500102
Israel;1984;45433,00;866885;360501;506384
Israel;1985;45464,00;875180;363393;511787
Israel;1986;21.700001;881742;365548;516194
Israel;1987;45464,00;884837;366359;518478
Israel;1988;45464,00;890429;368054;522375
Israel;1989;45464,00;902368;372711;529657
Israel;1990;45433,00;917165;379757;537408
Israel;1991;45403,00;937121;390225;546896
Israel;1992;21.200001;961323;403736;557587
Israel;1993;45555,00;990170;420042;570128
Israel;1994;45463,00;1017804;436405;581400
Israel;1995;20.200001;1040952;450666;590286
Israel;1996;19.799999;1059797;462365;597432
Israel;1997;45462,00;1070277;467284;602993
Israel;1998;45431,00;1074406;468508;605898
Israel;1999;45431,00;1073864;465449;608415
Israel;2000;45462,00;1053877;447612;606265
Israel;2001;45554,00;1034313;427424;606889
Israel;2002;20.299999;1016281;406709;609572
Israel;2003;20.700001;1001763;388117;613646
Israel;2004;45555,00;997843;377164;620679
Israel;2005;21.0;997517;368392;629125
Israel;2006;45555,00;1002286;362241;640044
Israel;2007;20.799999;1009833;357990;651843
Israel;2008;45432,00;1019551;355502;664049
Israel;2009;20.299999;1032078;355355;676723
Israel;2010;45554,00;1049044;363040;686004
Israel;2011;45401,00;1062629;371071;691558
Israel;2012;45553,00;1073768;379112;694656
Italy;1980;20.700001;13851670;4683180;9168490
Italy;1981;20.299999;13993964;4854939;9139025
Italy;1982;45311,00;14007427;4993272;9014155
Italy;1983;45554,00;13996183;5119422;8876761
Italy;1984;19.799999;13956424;5226255;8730169
Italy;1985;19.700001;13900456;5318579;8581877
Italy;1986;45431,00;13856489;5410493;8445995
Italy;1987;19.299999;13850692;5512402;8338290
Italy;1988;45310,00;13862257;5619609;8242647
Italy;1989;18.799999;13866043;5680460;8185583
Italy;1990;18.700001;13804637;5657413;8147224
Italy;1991;18.799999;13594920;5517138;8077781
Italy;1992;19.0;13372748;5383661;7989087
Italy;1993;19.299999;13121678;5257804;7863874
Italy;1994;19.700001;12854833;5139238;7715595
Italy;1995;45311,00;12577003;5031162;7545841
Italy;1996;45463,00;12247409;4889074;7358335
Italy;1997;21.200001;11931368;4758674;7172694
Italy;1998;45464,00;11691063;4675834;7015229
Italy;1999;21.799999;11533946;4650642;6883304
Italy;2000;45556,00;11445640;4679563;6766077
Italy;2001;21.799999;11418642;4722484;6696158
Italy;2002;21.700001;11385408;4727190;6658218
Italy;2003;21.799999;11366144;4701392;6664752
Italy;2004;21.799999;11360428;4679918;6680510
Italy;2005;21.799999;11311751;4643681;6668070
Italy;2006;21.799999;11265664;4633788;6631876
Italy;2007;45464,00;11283812;4685507;6598305
Italy;2008;21.299999;11359546;4793751;6565795
Italy;2009;21.0;11486787;4951011;6535776
Italy;2010;20.700001;11548631;5072012;6476619
Italy;2011;45402,00;11602426;5166169;6436257
Italy;2012;20.0;11659468;5236818;6422651
Jamaica;1980;17.700001;190595;41742;148852
Jamaica;1981;45460,00;196392;42874;153518
Jamaica;1982;45460,00;201835;43983;157852
Jamaica;1983;45460,00;206919;45067;161852
Jamaica;1984;45460,00;211787;46142;165645
Jamaica;1985;45429,00;216469;47189;169280
Jamaica;1986;45399,00;220820;48190;172630
Jamaica;1987;45308,00;224874;49187;175686
Jamaica;1988;45551,00;228921;50197;178724
Jamaica;1989;45459,00;232936;51211;181725
Jamaica;1990;16.299999;236905;52204;184701
Jamaica;1991;45307,00;240977;53171;187806
Jamaica;1992;45519,00;245535;54374;191162
Jamaica;1993;45458,00;250169;55587;194582
Jamaica;1994;45397,00;254808;56785;198023
Jamaica;1995;45306,00;259237;57857;201380
Jamaica;1996;45549,00;263635;58729;204906
Jamaica;1997;45549,00;265595;57393;208202
Jamaica;1998;45518,00;267715;56083;211632
Jamaica;1999;45518,00;269899;54862;215037
Jamaica;2000;45487,00;272223;53728;218495
